label,filepath
ham,data/120/122
spam,data/109/145
ham,data/106/010
ham,data/092/075
ham,data/039/006
spam,data/081/004
spam,data/065/022
spam,data/094/203
spam,data/069/139
spam,data/032/154
spam,data/106/071
ham,data/048/239
ham,data/101/078
ham,data/045/166
ham,data/038/294
spam,data/032/008
spam,data/019/156
ham,data/029/056
ham,data/059/084
ham,data/002/171
spam,data/032/104
ham,data/121/127
ham,data/036/257
ham,data/074/132
spam,data/027/168
spam,data/114/228
ham,data/065/138
ham,data/122/136
spam,data/040/029
spam,data/122/188
spam,data/113/163
spam,data/013/082
spam,data/004/105
ham,data/030/231
ham,data/050/229
ham,data/005/090
spam,data/111/109
spam,data/096/248
spam,data/067/036
spam,data/117/100
ham,data/021/175
ham,data/096/013
spam,data/105/257
spam,data/100/297
spam,data/118/238
spam,data/016/127
ham,data/090/036
ham,data/073/209
spam,data/041/265
spam,data/058/023
spam,data/046/095
spam,data/019/160
spam,data/012/059
spam,data/039/255
ham,data/105/131
spam,data/036/179
spam,data/115/263
ham,data/106/058
spam,data/054/251
spam,data/049/054
ham,data/097/002
spam,data/012/199
ham,data/117/236
spam,data/028/075
ham,data/087/022
ham,data/033/027
spam,data/005/286
ham,data/101/059
spam,data/117/200
spam,data/073/060
spam,data/085/179
spam,data/053/029
spam,data/001/079
ham,data/108/064
spam,data/085/115
spam,data/074/239
ham,data/106/162
spam,data/014/018
ham,data/034/253
spam,data/123/102
ham,data/107/295
spam,data/044/053
spam,data/085/006
spam,data/011/022
spam,data/037/247
spam,data/086/153
spam,data/050/234
spam,data/085/184
spam,data/095/201
spam,data/114/144
spam,data/017/258
spam,data/019/182
ham,data/082/022
spam,data/028/153
ham,data/003/241
ham,data/052/150
spam,data/104/261
spam,data/042/075
spam,data/033/293
spam,data/031/037
ham,data/016/139
ham,data/076/069
ham,data/019/194
spam,data/071/131
ham,data/114/249
spam,data/037/027
ham,data/010/042
ham,data/075/195
spam,data/121/135
ham,data/105/247
spam,data/102/283
spam,data/020/159
ham,data/054/182
spam,data/015/024
ham,data/025/039
spam,data/125/079
spam,data/008/131
spam,data/043/147
spam,data/108/137
ham,data/095/285
spam,data/000/052
ham,data/102/140
spam,data/037/036
spam,data/077/268
spam,data/085/013
spam,data/025/205
spam,data/019/137
spam,data/075/092
spam,data/024/064
spam,data/105/296
spam,data/092/271
spam,data/073/050
spam,data/120/124
spam,data/037/266
spam,data/113/090
ham,data/087/239
ham,data/043/005
spam,data/114/088
ham,data/046/113
spam,data/073/210
spam,data/030/279
ham,data/075/225
spam,data/120/286
spam,data/014/175
spam,data/094/092
spam,data/087/209
spam,data/106/271
spam,data/010/139
ham,data/026/154
spam,data/112/027
spam,data/041/030
ham,data/073/003
spam,data/051/176
ham,data/082/093
spam,data/124/194
ham,data/060/016
spam,data/075/148
spam,data/010/273
spam,data/037/195
spam,data/017/120
spam,data/052/041
ham,data/116/247
spam,data/110/156
spam,data/060/197
spam,data/097/061
spam,data/101/104
ham,data/009/254
spam,data/081/278
ham,data/022/062
ham,data/105/057
spam,data/124/285
spam,data/008/233
spam,data/033/177
spam,data/032/272
spam,data/018/238
spam,data/114/208
spam,data/090/289
spam,data/071/281
spam,data/105/270
spam,data/050/092
spam,data/117/022
spam,data/043/075
spam,data/110/204
spam,data/037/241
spam,data/015/135
ham,data/098/194
ham,data/009/262
spam,data/106/188
spam,data/088/157
spam,data/083/010
spam,data/117/166
ham,data/015/072
ham,data/062/011
spam,data/118/046
spam,data/057/073
spam,data/065/057
spam,data/032/249
spam,data/018/052
ham,data/080/097
spam,data/017/274
ham,data/003/035
spam,data/077/180
spam,data/076/184
spam,data/124/078
spam,data/029/126
spam,data/102/212
spam,data/045/294
spam,data/086/175
spam,data/079/218
spam,data/025/177
spam,data/114/113
ham,data/032/236
spam,data/043/244
spam,data/074/034
spam,data/052/212
spam,data/079/171
spam,data/091/217
ham,data/101/082
ham,data/027/176
ham,data/026/181
spam,data/118/189
spam,data/091/029
spam,data/047/153
spam,data/088/255
ham,data/064/250
ham,data/110/239
spam,data/077/201
spam,data/047/285
ham,data/002/112
ham,data/086/253
spam,data/059/216
spam,data/123/127
spam,data/017/232
spam,data/033/136
spam,data/039/031
ham,data/077/045
spam,data/010/283
ham,data/070/229
spam,data/036/232
spam,data/119/051
ham,data/083/151
ham,data/087/088
spam,data/017/101
ham,data/095/166
ham,data/123/196
ham,data/092/119
ham,data/011/127
ham,data/076/283
ham,data/003/209
spam,data/064/080
spam,data/071/271
ham,data/041/083
spam,data/061/173
ham,data/040/198
spam,data/035/083
ham,data/064/028
spam,data/051/010
ham,data/015/081
ham,data/089/049
ham,data/123/033
spam,data/068/280
spam,data/089/020
spam,data/056/142
ham,data/012/178
spam,data/082/163
spam,data/028/147
ham,data/051/025
spam,data/023/251
spam,data/104/165
spam,data/023/004
spam,data/056/018
spam,data/102/251
ham,data/110/284
spam,data/060/075
ham,data/055/007
spam,data/037/112
spam,data/022/197
spam,data/031/159
ham,data/074/148
ham,data/070/168
ham,data/037/267
ham,data/047/116
spam,data/023/002
spam,data/062/035
spam,data/058/227
ham,data/121/185
ham,data/042/037
spam,data/080/167
spam,data/087/221
spam,data/120/067
spam,data/075/012
ham,data/091/294
spam,data/049/034
spam,data/057/039
spam,data/070/031
spam,data/099/227
spam,data/039/214
ham,data/102/070
ham,data/038/237
spam,data/053/152
ham,data/124/146
ham,data/028/268
spam,data/048/004
spam,data/089/135
spam,data/077/100
spam,data/019/103
ham,data/082/126
ham,data/029/239
spam,data/020/168
ham,data/024/204
spam,data/045/065
ham,data/120/148
ham,data/061/215
ham,data/015/101
spam,data/030/141
ham,data/118/291
ham,data/031/106
spam,data/109/227
ham,data/120/289
ham,data/033/274
ham,data/014/149
spam,data/020/261
spam,data/070/047
spam,data/074/111
spam,data/107/119
spam,data/026/284
ham,data/112/252
ham,data/088/049
ham,data/090/128
spam,data/069/204
spam,data/023/227
spam,data/001/042
spam,data/077/132
ham,data/002/058
ham,data/098/061
spam,data/064/170
ham,data/108/263
spam,data/020/083
spam,data/009/131
ham,data/019/280
ham,data/009/267
ham,data/012/209
ham,data/009/188
spam,data/050/171
spam,data/085/279
ham,data/096/172
spam,data/105/174
ham,data/050/278
spam,data/037/088
ham,data/012/257
ham,data/115/079
spam,data/061/068
spam,data/029/270
spam,data/121/235
spam,data/000/105
spam,data/069/117
spam,data/082/111
ham,data/044/210
ham,data/112/116
spam,data/111/248
spam,data/021/210
spam,data/090/155
spam,data/030/028
spam,data/004/258
spam,data/098/119
spam,data/018/255
spam,data/097/007
spam,data/029/037
spam,data/120/062
ham,data/076/201
spam,data/021/022
ham,data/007/028
spam,data/095/192
ham,data/083/165
spam,data/079/287
ham,data/045/143
spam,data/076/106
spam,data/113/267
spam,data/097/200
spam,data/056/119
ham,data/040/001
ham,data/088/025
ham,data/094/126
ham,data/098/226
ham,data/073/119
spam,data/104/167
spam,data/109/083
ham,data/102/270
spam,data/071/166
ham,data/103/051
spam,data/030/092
ham,data/059/128
ham,data/010/194
ham,data/034/096
spam,data/117/043
spam,data/118/183
spam,data/048/128
ham,data/101/213
spam,data/013/013
spam,data/108/014
spam,data/081/193
spam,data/014/113
spam,data/083/063
ham,data/016/219
ham,data/097/212
spam,data/003/044
spam,data/040/108
ham,data/004/051
spam,data/104/237
spam,data/076/081
spam,data/122/062
spam,data/088/134
spam,data/018/294
spam,data/053/166
spam,data/049/192
ham,data/069/017
ham,data/066/108
spam,data/107/206
ham,data/003/097
ham,data/119/132
ham,data/089/074
ham,data/068/088
spam,data/029/284
spam,data/027/191
ham,data/090/191
spam,data/082/067
spam,data/052/087
ham,data/070/026
spam,data/094/171
spam,data/097/009
ham,data/003/198
spam,data/105/239
ham,data/089/030
spam,data/125/297
spam,data/123/215
ham,data/116/269
spam,data/081/241
spam,data/084/001
spam,data/093/287
spam,data/106/147
spam,data/064/008
spam,data/099/272
spam,data/021/086
ham,data/097/144
spam,data/039/128
ham,data/101/262
spam,data/021/117
ham,data/001/049
ham,data/092/092
ham,data/117/040
ham,data/041/232
spam,data/104/056
spam,data/061/043
ham,data/067/117
ham,data/090/234
spam,data/111/027
ham,data/037/237
ham,data/115/292
ham,data/050/272
spam,data/039/282
spam,data/096/295
spam,data/097/078
ham,data/120/084
ham,data/071/067
spam,data/125/064
spam,data/060/281
ham,data/013/040
ham,data/099/255
ham,data/027/109
ham,data/113/067
spam,data/048/071
ham,data/061/066
spam,data/047/227
spam,data/015/182
spam,data/098/220
ham,data/089/039
spam,data/089/128
ham,data/113/060
ham,data/066/037
spam,data/008/162
spam,data/057/289
spam,data/034/186
spam,data/115/261
spam,data/034/015
spam,data/038/232
spam,data/051/247
spam,data/042/033
spam,data/094/243
spam,data/042/285
spam,data/061/054
spam,data/026/089
ham,data/113/154
ham,data/054/196
ham,data/033/014
spam,data/087/085
spam,data/051/156
ham,data/072/185
ham,data/046/139
ham,data/048/007
spam,data/055/267
spam,data/014/288
spam,data/093/053
spam,data/008/148
ham,data/035/095
spam,data/000/008
spam,data/051/280
spam,data/084/126
ham,data/015/196
spam,data/112/173
ham,data/067/049
spam,data/009/292
spam,data/075/265
ham,data/025/096
spam,data/000/087
spam,data/018/108
spam,data/022/258
spam,data/083/189
ham,data/073/005
spam,data/067/081
spam,data/030/084
spam,data/107/181
ham,data/106/052
spam,data/088/089
spam,data/036/018
spam,data/102/187
spam,data/070/129
spam,data/092/128
ham,data/091/136
spam,data/110/003
spam,data/119/239
spam,data/061/170
spam,data/028/215
spam,data/019/143
spam,data/030/174
spam,data/106/211
spam,data/011/074
spam,data/096/162
spam,data/090/064
spam,data/078/064
spam,data/113/194
ham,data/111/180
spam,data/098/122
spam,data/059/028
spam,data/061/086
spam,data/027/247
ham,data/044/014
spam,data/068/063
spam,data/040/034
ham,data/121/143
spam,data/063/251
ham,data/046/164
spam,data/115/122
spam,data/029/297
spam,data/094/004
ham,data/098/040
ham,data/068/205
spam,data/037/203
spam,data/024/206
spam,data/061/022
ham,data/069/151
spam,data/038/083
ham,data/091/065
spam,data/017/026
spam,data/064/279
spam,data/051/058
spam,data/068/079
spam,data/118/088
spam,data/010/103
spam,data/116/208
spam,data/050/027
spam,data/091/068
spam,data/010/075
spam,data/106/074
ham,data/124/128
spam,data/098/234
spam,data/034/018
spam,data/000/183
spam,data/007/097
spam,data/051/117
ham,data/016/126
ham,data/019/172
spam,data/080/138
ham,data/034/210
ham,data/001/021
spam,data/088/077
spam,data/116/117
ham,data/017/281
ham,data/014/234
spam,data/036/019
spam,data/088/154
ham,data/096/263
spam,data/051/170
ham,data/027/132
spam,data/117/269
spam,data/111/018
spam,data/040/165
spam,data/082/158
spam,data/117/259
spam,data/074/246
spam,data/113/136
spam,data/098/001
spam,data/092/208
spam,data/018/037
spam,data/071/006
spam,data/061/174
spam,data/040/177
spam,data/067/055
spam,data/035/063
spam,data/057/020
spam,data/085/016
ham,data/073/273
spam,data/032/041
spam,data/047/169
spam,data/108/004
ham,data/085/069
spam,data/001/003
spam,data/121/010
spam,data/045/201
ham,data/100/068
spam,data/110/212
spam,data/053/064
ham,data/057/089
spam,data/093/060
spam,data/081/019
ham,data/054/026
spam,data/046/099
spam,data/118/241
spam,data/012/124
spam,data/115/112
spam,data/021/167
spam,data/018/045
spam,data/101/294
spam,data/100/012
ham,data/101/181
ham,data/100/145
spam,data/104/042
spam,data/041/010
ham,data/008/139
spam,data/091/221
spam,data/011/142
spam,data/008/268
spam,data/060/179
spam,data/056/056
spam,data/052/226
spam,data/050/118
spam,data/092/091
spam,data/117/060
ham,data/095/151
spam,data/097/207
spam,data/091/229
spam,data/120/298
ham,data/053/114
spam,data/061/129
spam,data/123/077
ham,data/075/122
spam,data/029/086
spam,data/000/182
spam,data/044/121
spam,data/065/119
ham,data/061/224
spam,data/115/162
spam,data/035/033
spam,data/003/296
spam,data/081/116
spam,data/036/271
ham,data/110/175
spam,data/044/295
spam,data/027/158
spam,data/053/268
ham,data/006/131
spam,data/090/148
spam,data/061/267
spam,data/057/050
spam,data/051/216
spam,data/099/293
spam,data/120/197
ham,data/015/131
spam,data/009/048
spam,data/027/090
ham,data/088/070
ham,data/053/150
spam,data/022/205
spam,data/018/146
spam,data/083/140
spam,data/010/125
spam,data/009/040
spam,data/116/294
ham,data/082/208
spam,data/036/093
ham,data/033/278
spam,data/070/063
spam,data/011/270
ham,data/079/237
spam,data/052/023
ham,data/040/118
spam,data/048/250
spam,data/096/086
spam,data/043/120
ham,data/002/215
ham,data/082/273
spam,data/024/142
spam,data/049/119
ham,data/111/037
spam,data/079/138
spam,data/040/213
spam,data/113/025
spam,data/054/086
spam,data/001/264
spam,data/082/232
ham,data/026/215
ham,data/055/100
spam,data/058/072
spam,data/031/019
spam,data/052/238
spam,data/030/127
ham,data/061/082
spam,data/044/114
spam,data/024/082
spam,data/010/049
ham,data/046/274
ham,data/031/243
ham,data/041/039
spam,data/051/146
ham,data/062/280
ham,data/071/197
ham,data/028/259
spam,data/010/266
ham,data/107/016
ham,data/050/037
spam,data/119/215
spam,data/033/000
spam,data/095/118
spam,data/055/288
ham,data/046/131
spam,data/035/107
spam,data/034/029
spam,data/094/238
spam,data/021/066
spam,data/042/216
spam,data/064/073
spam,data/010/131
spam,data/016/175
ham,data/066/020
spam,data/098/101
spam,data/001/183
spam,data/002/060
ham,data/113/207
ham,data/081/160
spam,data/008/021
spam,data/097/220
spam,data/009/082
ham,data/029/147
spam,data/014/098
ham,data/043/231
spam,data/081/162
ham,data/041/081
ham,data/123/001
ham,data/029/227
spam,data/078/212
ham,data/027/003
ham,data/115/153
spam,data/068/294
spam,data/025/036
spam,data/079/149
spam,data/086/016
spam,data/078/048
ham,data/017/042
spam,data/004/185
spam,data/101/015
spam,data/043/139
spam,data/054/233
ham,data/011/059
spam,data/100/122
ham,data/002/056
spam,data/003/282
ham,data/001/146
spam,data/123/111
ham,data/104/015
ham,data/023/165
ham,data/120/135
spam,data/036/062
spam,data/092/089
ham,data/017/188
spam,data/031/208
spam,data/025/014
spam,data/043/060
spam,data/058/153
spam,data/109/050
spam,data/021/202
spam,data/108/204
spam,data/039/165
spam,data/022/296
ham,data/056/195
spam,data/005/112
spam,data/071/160
spam,data/110/105
spam,data/082/250
spam,data/102/153
spam,data/106/257
ham,data/098/177
ham,data/041/125
ham,data/110/173
spam,data/098/298
spam,data/058/287
ham,data/066/023
spam,data/014/034
ham,data/036/003
spam,data/117/058
spam,data/117/053
ham,data/100/141
spam,data/093/112
spam,data/022/156
spam,data/058/164
spam,data/018/057
spam,data/062/159
spam,data/024/051
spam,data/087/281
ham,data/048/268
spam,data/121/037
spam,data/004/295
ham,data/082/270
spam,data/091/224
ham,data/092/185
spam,data/053/009
spam,data/092/082
spam,data/005/290
spam,data/028/142
spam,data/043/163
ham,data/046/132
ham,data/100/271
ham,data/082/279
spam,data/104/240
spam,data/108/255
spam,data/124/036
spam,data/028/172
spam,data/035/090
ham,data/061/124
spam,data/122/064
spam,data/118/136
ham,data/023/148
spam,data/095/098
spam,data/099/078
spam,data/031/233
ham,data/003/049
spam,data/097/267
spam,data/075/018
spam,data/101/014
spam,data/065/195
spam,data/053/129
spam,data/107/228
ham,data/125/144
ham,data/043/144
ham,data/076/038
spam,data/112/256
spam,data/114/074
spam,data/119/104
spam,data/034/249
ham,data/050/228
ham,data/019/073
spam,data/106/267
spam,data/046/121
spam,data/072/106
spam,data/125/088
spam,data/035/162
spam,data/106/005
ham,data/045/249
spam,data/031/113
spam,data/012/082
spam,data/098/036
spam,data/079/200
ham,data/115/099
spam,data/052/160
ham,data/059/106
spam,data/124/212
spam,data/094/037
spam,data/109/142
spam,data/115/260
ham,data/053/163
ham,data/096/158
spam,data/072/288
ham,data/118/210
ham,data/025/098
ham,data/032/233
spam,data/019/200
spam,data/125/234
spam,data/085/030
spam,data/102/045
spam,data/038/026
spam,data/069/196
spam,data/099/290
spam,data/063/233
spam,data/068/277
spam,data/083/193
ham,data/066/299
spam,data/028/220
spam,data/103/189
spam,data/045/202
spam,data/110/128
spam,data/019/136
ham,data/022/233
spam,data/103/269
ham,data/103/157
spam,data/080/291
spam,data/105/069
spam,data/047/131
spam,data/000/104
ham,data/023/118
ham,data/095/205
ham,data/009/206
ham,data/101/142
spam,data/083/138
ham,data/106/156
spam,data/096/215
spam,data/099/162
spam,data/020/131
spam,data/052/276
ham,data/016/162
spam,data/051/104
ham,data/028/292
spam,data/088/095
ham,data/073/164
spam,data/024/015
spam,data/041/027
spam,data/084/056
spam,data/014/285
spam,data/093/294
spam,data/000/261
spam,data/102/097
ham,data/069/091
ham,data/003/267
ham,data/068/115
spam,data/112/244
spam,data/060/290
spam,data/020/238
spam,data/034/204
spam,data/056/281
ham,data/077/004
spam,data/089/018
ham,data/047/100
ham,data/004/056
spam,data/077/280
ham,data/113/196
spam,data/107/178
spam,data/008/027
spam,data/073/122
spam,data/056/004
ham,data/104/050
spam,data/049/159
spam,data/030/047
spam,data/036/188
spam,data/055/115
spam,data/114/229
ham,data/091/020
ham,data/119/220
spam,data/024/088
spam,data/008/190
ham,data/038/190
spam,data/096/164
spam,data/105/143
spam,data/090/195
ham,data/116/172
ham,data/111/219
ham,data/079/075
ham,data/125/228
ham,data/047/064
ham,data/048/162
ham,data/121/288
spam,data/077/044
ham,data/011/291
spam,data/032/064
spam,data/049/171
spam,data/013/234
ham,data/056/268
ham,data/048/176
ham,data/046/175
ham,data/120/102
spam,data/091/283
ham,data/119/159
spam,data/119/045
spam,data/002/244
spam,data/080/190
spam,data/000/218
spam,data/101/237
spam,data/058/226
spam,data/058/289
spam,data/109/059
ham,data/065/108
ham,data/090/085
spam,data/018/132
ham,data/055/169
ham,data/060/093
ham,data/022/177
ham,data/010/144
ham,data/015/120
spam,data/030/130
spam,data/072/237
spam,data/025/091
spam,data/112/295
spam,data/066/062
spam,data/028/100
spam,data/090/101
spam,data/018/148
spam,data/024/128
spam,data/047/282
spam,data/053/046
ham,data/086/115
spam,data/031/132
spam,data/012/284
spam,data/094/204
spam,data/031/032
ham,data/121/052
spam,data/010/259
spam,data/034/101
ham,data/067/067
ham,data/107/170
spam,data/030/117
spam,data/056/211
ham,data/047/007
spam,data/023/003
spam,data/115/241
spam,data/015/192
spam,data/019/146
spam,data/082/049
ham,data/079/188
spam,data/035/077
spam,data/031/047
ham,data/046/181
ham,data/055/153
spam,data/063/099
spam,data/057/109
spam,data/092/272
spam,data/061/185
spam,data/005/082
spam,data/037/077
spam,data/053/264
ham,data/080/132
spam,data/122/123
spam,data/010/175
ham,data/030/152
spam,data/114/037
spam,data/087/040
ham,data/019/090
spam,data/121/190
ham,data/102/154
spam,data/125/222
spam,data/049/161
spam,data/109/193
spam,data/073/182
ham,data/040/120
spam,data/108/234
ham,data/064/249
ham,data/000/255
spam,data/016/189
spam,data/009/045
spam,data/055/191
ham,data/064/118
spam,data/091/079
ham,data/100/036
spam,data/076/141
spam,data/124/017
spam,data/123/017
spam,data/098/149
spam,data/049/037
spam,data/116/046
spam,data/044/198
spam,data/090/153
spam,data/038/231
ham,data/092/204
spam,data/004/282
spam,data/011/231
spam,data/115/238
ham,data/078/181
spam,data/064/181
ham,data/036/231
ham,data/036/236
spam,data/013/000
spam,data/096/073
spam,data/026/111
ham,data/060/249
ham,data/076/036
ham,data/043/283
spam,data/013/276
ham,data/038/211
spam,data/046/039
ham,data/078/168
spam,data/120/020
ham,data/089/048
spam,data/125/239
spam,data/007/292
spam,data/085/286
spam,data/075/111
ham,data/002/184
spam,data/047/036
spam,data/079/268
spam,data/013/241
spam,data/089/217
spam,data/051/096
spam,data/081/194
spam,data/060/172
spam,data/099/244
spam,data/045/217
spam,data/090/214
ham,data/018/064
spam,data/118/103
spam,data/097/112
spam,data/093/298
spam,data/021/191
spam,data/069/030
spam,data/053/293
ham,data/062/274
spam,data/115/024
ham,data/095/238
spam,data/045/296
ham,data/044/185
ham,data/008/270
ham,data/012/265
spam,data/113/121
ham,data/037/092
spam,data/031/100
spam,data/080/016
spam,data/066/042
spam,data/015/026
ham,data/101/113
spam,data/063/261
spam,data/073/189
spam,data/117/137
ham,data/026/226
spam,data/121/244
ham,data/013/205
spam,data/118/076
spam,data/025/028
spam,data/045/224
spam,data/049/011
ham,data/121/179
ham,data/066/031
spam,data/052/264
spam,data/071/108
spam,data/039/171
spam,data/008/104
ham,data/055/068
spam,data/061/065
ham,data/038/133
ham,data/008/211
spam,data/103/150
spam,data/044/232
ham,data/048/182
spam,data/026/098
spam,data/075/210
ham,data/012/181
spam,data/108/139
spam,data/049/236
spam,data/025/065
spam,data/039/160
spam,data/026/165
ham,data/117/089
ham,data/026/196
spam,data/032/003
spam,data/098/246
ham,data/021/090
spam,data/084/095
spam,data/125/081
spam,data/121/213
spam,data/115/220
ham,data/057/085
spam,data/072/000
spam,data/096/062
spam,data/066/093
spam,data/005/185
ham,data/057/193
spam,data/091/056
spam,data/058/260
ham,data/086/083
spam,data/059/264
ham,data/078/096
spam,data/062/223
spam,data/054/298
spam,data/113/221
ham,data/084/228
spam,data/008/133
spam,data/093/140
spam,data/070/273
spam,data/113/238
spam,data/113/172
spam,data/071/230
spam,data/094/296
ham,data/063/193
ham,data/041/113
ham,data/023/140
ham,data/037/173
spam,data/077/258
spam,data/063/154
spam,data/055/152
spam,data/055/237
spam,data/034/059
spam,data/023/029
spam,data/066/156
spam,data/113/159
spam,data/113/000
ham,data/064/173
spam,data/120/142
spam,data/031/231
spam,data/004/261
spam,data/040/068
ham,data/096/043
ham,data/003/120
spam,data/114/181
spam,data/032/035
spam,data/102/021
spam,data/091/236
ham,data/071/064
ham,data/044/173
ham,data/104/272
spam,data/105/237
spam,data/112/272
spam,data/110/152
ham,data/092/032
ham,data/084/221
spam,data/030/276
ham,data/106/186
ham,data/084/129
ham,data/007/239
spam,data/116/168
spam,data/074/115
ham,data/040/168
spam,data/079/128
ham,data/035/175
spam,data/022/086
ham,data/025/265
ham,data/124/236
spam,data/090/151
ham,data/084/297
spam,data/078/125
spam,data/055/111
spam,data/008/138
ham,data/081/088
spam,data/099/003
spam,data/025/190
spam,data/065/179
ham,data/087/223
ham,data/094/058
spam,data/038/178
spam,data/110/055
spam,data/116/191
spam,data/028/035
spam,data/087/102
spam,data/078/014
ham,data/085/278
spam,data/093/178
spam,data/108/036
spam,data/004/174
spam,data/034/198
ham,data/063/101
ham,data/048/028
ham,data/055/104
ham,data/098/004
spam,data/092/209
ham,data/108/136
spam,data/116/013
spam,data/099/197
spam,data/025/124
ham,data/124/245
spam,data/071/195
spam,data/067/148
spam,data/084/204
spam,data/079/243
spam,data/068/254
spam,data/120/110
spam,data/103/045
spam,data/078/258
spam,data/101/076
spam,data/116/057
spam,data/028/054
spam,data/082/171
ham,data/125/139
spam,data/006/298
ham,data/034/090
spam,data/079/046
ham,data/066/199
spam,data/030/058
spam,data/008/206
spam,data/109/161
spam,data/006/119
ham,data/094/288
ham,data/023/238
ham,data/060/238
spam,data/115/146
ham,data/052/135
ham,data/118/013
ham,data/081/289
spam,data/050/284
spam,data/114/298
spam,data/048/014
ham,data/001/265
spam,data/050/162
spam,data/091/084
ham,data/019/158
ham,data/083/001
ham,data/035/018
spam,data/072/052
spam,data/062/026
spam,data/033/156
spam,data/013/173
spam,data/089/219
spam,data/107/287
ham,data/071/098
ham,data/027/108
spam,data/072/001
spam,data/029/106
spam,data/084/248
spam,data/029/287
spam,data/067/070
ham,data/004/065
ham,data/043/030
spam,data/062/113
ham,data/036/260
spam,data/032/093
spam,data/059/086
ham,data/078/285
ham,data/093/076
spam,data/029/291
ham,data/074/167
spam,data/030/197
spam,data/001/197
spam,data/014/121
spam,data/026/006
spam,data/051/013
spam,data/041/194
spam,data/017/226
spam,data/028/122
spam,data/087/289
ham,data/062/022
ham,data/088/023
ham,data/103/207
ham,data/097/019
ham,data/058/123
ham,data/031/118
ham,data/074/015
spam,data/092/101
spam,data/060/130
spam,data/089/130
spam,data/006/071
spam,data/046/209
spam,data/079/154
ham,data/067/266
spam,data/037/072
ham,data/105/274
ham,data/023/195
spam,data/106/073
spam,data/028/202
ham,data/036/217
spam,data/096/007
ham,data/093/026
spam,data/037/296
spam,data/059/045
spam,data/118/221
spam,data/094/264
spam,data/099/010
ham,data/005/212
ham,data/084/265
spam,data/047/025
ham,data/072/024
spam,data/020/043
spam,data/041/129
ham,data/022/141
spam,data/024/154
ham,data/004/255
spam,data/117/145
spam,data/091/081
ham,data/041/236
spam,data/002/017
spam,data/054/031
ham,data/093/037
ham,data/066/180
ham,data/030/145
ham,data/006/156
ham,data/009/068
spam,data/096/296
spam,data/104/058
spam,data/095/029
ham,data/030/108
spam,data/029/157
spam,data/082/077
spam,data/080/215
ham,data/002/097
ham,data/012/143
spam,data/107/279
spam,data/070/296
ham,data/048/027
spam,data/076/083
spam,data/025/203
spam,data/097/186
spam,data/015/151
spam,data/119/058
ham,data/100/072
spam,data/112/032
spam,data/114/083
spam,data/033/092
ham,data/025/054
spam,data/056/271
spam,data/014/293
spam,data/081/056
spam,data/008/170
spam,data/095/164
ham,data/102/141
ham,data/067/277
ham,data/077/017
ham,data/105/181
ham,data/116/125
ham,data/005/269
spam,data/084/118
spam,data/090/147
ham,data/122/157
spam,data/115/095
spam,data/034/248
ham,data/029/066
ham,data/057/163
spam,data/097/098
ham,data/071/118
spam,data/031/290
ham,data/060/068
spam,data/040/023
spam,data/092/001
spam,data/077/267
ham,data/111/153
spam,data/024/018
spam,data/118/244
ham,data/077/009
ham,data/119/003
ham,data/022/145
ham,data/113/161
spam,data/027/098
ham,data/105/130
spam,data/008/116
ham,data/104/221
spam,data/013/110
ham,data/087/096
spam,data/052/086
spam,data/125/186
spam,data/082/148
spam,data/111/045
spam,data/112/033
spam,data/026/203
spam,data/071/169
ham,data/065/239
spam,data/107/132
spam,data/034/093
spam,data/004/232
ham,data/030/260
spam,data/099/093
spam,data/047/270
spam,data/013/252
spam,data/079/081
spam,data/123/225
ham,data/104/224
spam,data/027/089
spam,data/103/052
ham,data/001/188
spam,data/103/284
spam,data/099/186
ham,data/104/171
ham,data/045/035
spam,data/024/242
spam,data/112/129
spam,data/064/087
ham,data/122/241
spam,data/025/103
ham,data/111/173
spam,data/006/098
spam,data/047/204
spam,data/037/143
spam,data/021/045
ham,data/038/127
ham,data/040/049
spam,data/067/073
ham,data/012/266
ham,data/047/250
ham,data/012/187
spam,data/088/096
spam,data/060/007
ham,data/116/199
ham,data/076/181
spam,data/046/281
spam,data/088/007
spam,data/075/288
spam,data/041/061
spam,data/042/085
spam,data/086/076
ham,data/088/293
ham,data/123/011
spam,data/001/292
ham,data/115/023
spam,data/074/145
ham,data/041/131
spam,data/101/239
spam,data/058/104
spam,data/021/128
ham,data/084/218
spam,data/006/013
spam,data/002/102
spam,data/103/079
spam,data/085/241
ham,data/110/005
spam,data/047/039
spam,data/118/190
ham,data/071/010
spam,data/024/180
spam,data/055/133
spam,data/054/072
ham,data/003/266
spam,data/011/109
spam,data/004/167
spam,data/091/264
spam,data/029/164
spam,data/014/042
spam,data/052/088
spam,data/060/069
spam,data/008/240
spam,data/103/209
ham,data/065/100
ham,data/096/255
spam,data/007/218
spam,data/037/232
ham,data/003/258
spam,data/084/251
ham,data/066/188
spam,data/061/176
spam,data/093/087
spam,data/053/272
spam,data/025/220
ham,data/006/242
spam,data/072/136
ham,data/036/000
spam,data/059/226
spam,data/022/092
spam,data/119/224
spam,data/006/146
ham,data/036/162
spam,data/021/270
spam,data/028/148
ham,data/111/276
spam,data/036/277
ham,data/003/157
ham,data/003/082
spam,data/071/105
ham,data/028/219
ham,data/103/068
ham,data/063/196
spam,data/116/055
ham,data/096/096
spam,data/059/189
ham,data/006/056
spam,data/102/034
spam,data/043/181
spam,data/110/027
